gamePk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_hits,away_hits,home_errors,away_errors,weather,temperature,attendance,duration_minutes
777854,2025-05-19,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,5,9,6,11,0,0,Clear,71,41372,168
777847,2025-05-20,PNC Park,Pittsburgh Pirates,Cincinnati Reds,134,113,1,0,6,5,0,1,Cloudy,66,10071,142
777850,2025-05-20,loanDepot park,Miami Marlins,Chicago Cubs,146,112,1,14,6,21,0,0,Roof Closed,72,9567,151
777851,2025-05-20,Fenway Park,Boston Red Sox,New York Mets,111,121,2,0,5,4,0,0,Cloudy,52,33208,153
777841,2025-05-20,Nationals Park,Washington Nationals,Atlanta Braves,120,144,5,3,8,7,0,1,Cloudy,68,26517,145
777848,2025-05-20,George M. Steinbrenner Field,Tampa Bay Rays,Houston Astros,139,117,3,2,6,9,0,0,Clear,87,10046,173
777849,2025-05-20,Yankee Stadium,New York Yankees,Texas Rangers,147,140,5,2,9,8,0,0,Clear,65,40343,167
777845,2025-05-20,Rogers Centre,Toronto Blue Jays,San Diego Padres,141,135,3,0,3,5,0,0,Roof Closed,68,23597,135
777846,2025-05-20,Rate Field,Chicago White Sox,Seattle Mariners,145,136,1,0,7,4,1,0,Drizzle,54,11983,145
777844,2025-05-20,American Family Field,Milwaukee Brewers,Baltimore Orioles,158,110,5,2,7,8,0,2,Roof Closed,62,22778,171
777840,2025-05-20,Busch Stadium,St. Louis Cardinals,Detroit Tigers,138,116,4,5,8,7,0,0,Partly Cloudy,81,31766,137
777842,2025-05-20,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,4,7,8,17,1,1,Clear,70,24431,161
777836,2025-05-20,Oracle Park,San Francisco Giants,Kansas City Royals,137,118,3,2,8,7,1,2,Clear,63,32118,156
777843,2025-05-20,Sutter Health Park,Athletics,Los Angeles Angels,133,108,5,7,12,11,0,1,Clear,84,10028,173
777838,2025-05-20,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,4,3,7,7,0,0,Clear,77,51932,181
777839,2025-09-20,Target Field,Minnesota Twins,Cleveland Guardians,142,114,0,6,3,10,1,0,Cloudy,71,22160,128
777834,2025-05-21,PNC Park,Pittsburgh Pirates,Cincinnati Reds,134,113,3,1,9,4,0,1,Partly Cloudy,65,17308,152
777832,2025-05-21,George M. Steinbrenner Field,Tampa Bay Rays,Houston Astros,139,117,8,4,10,7,0,3,Partly Cloudy,91,8596,159
777861,2025-05-19,Target Field,Minnesota Twins,Cleveland Guardians,142,114,6,5,12,8,0,0,Overcast,57,0,169
777833,2025-05-21,loanDepot park,Miami Marlins,Chicago Cubs,146,112,1,2,6,8,1,0,Roof Closed,72,7482,156
777826,2025-05-21,American Family Field,Milwaukee Brewers,Baltimore Orioles,158,110,4,8,7,14,1,0,Roof Closed,64,30554,208
777827,2025-05-21,Busch Stadium,St. Louis Cardinals,Detroit Tigers,138,116,1,5,5,7,0,0,Sunny,66,28990,162
777830,2025-05-21,Rate Field,Chicago White Sox,Seattle Mariners,145,136,5,6,8,7,2,1,Overcast,51,10556,163
777819,2025-05-21,Oracle Park,San Francisco Giants,Kansas City Royals,137,118,4,8,8,16,2,0,Sunny,65,29064,159
777829,2025-05-21,Target Field,Minnesota Twins,Cleveland Guardians,142,114,1,5,3,11,0,0,Overcast,46,26142,161
777831,2025-05-21,Fenway Park,Boston Red Sox,New York Mets,111,121,1,5,6,10,0,0,Overcast,52,31661,174
777835,2025-05-21,Yankee Stadium,New York Yankees,Texas Rangers,147,140,4,3,5,10,0,0,Drizzle,53,40359,176
777837,2025-05-21,Rogers Centre,Toronto Blue Jays,San Diego Padres,141,135,14,0,14,5,1,4,Roof Closed,68,23266,162
777823,2025-05-21,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,5,9,11,12,3,0,Partly Cloudy,75,23421,156
777828,2025-05-21,Sutter Health Park,Athletics,Los Angeles Angels,133,108,5,10,12,14,0,1,Clear,85,10094,197
777824,2025-05-21,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,3,1,5,7,0,0,Clear,75,43517,137
777825,2025-09-16,Nationals Park,Washington Nationals,Atlanta Braves,120,144,3,6,8,13,0,0,Cloudy,69,15584,145
777818,2025-05-22,Yankee Stadium,New York Yankees,Texas Rangers,147,140,1,0,5,4,0,1,Overcast,50,43450,147
777816,2025-05-22,Rogers Centre,Toronto Blue Jays,San Diego Padres,141,135,7,6,12,8,0,1,Roof Closed,68,33971,211
777817,2025-05-22,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,0,2,7,4,2,0,Sunny,67,23308,139
777812,2025-05-22,Sutter Health Park,Athletics,Los Angeles Angels,133,108,5,10,10,13,0,1,Sunny,81,10321,189
777821,2025-05-22,Comerica Park,Detroit Tigers,Cleveland Guardians,116,114,0,7,5,6,1,0,Partly Cloudy,54,21937,159
777814,2025-05-22,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,134,158,5,8,9,10,0,0,Overcast,53,10114,162
777820,2025-05-22,Nationals Park,Washington Nationals,Atlanta Braves,120,144,8,7,12,10,2,0,Cloudy,62,16907,181
777822,2025-05-22,Daikin Park,Houston Astros,Seattle Mariners,117,136,9,2,13,10,1,0,Roof Closed,73,29512,176
777815,2025-05-23,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,19,5,20,14,0,2,Cloudy,55,31150,192
777815,2025-05-23,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,19,5,20,14,0,2,Cloudy,55,31150,192
777811,2025-05-23,Great American Ball Park,Cincinnati Reds,Chicago Cubs,113,112,6,13,13,13,0,2,Partly Cloudy,65,30120,206
777806,2025-05-23,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,134,158,6,5,12,11,1,2,Partly Cloudy,58,24646,215
777801,2025-05-23,Nationals Park,Washington Nationals,San Francisco Giants,120,137,0,4,5,7,0,0,Cloudy,66,19195,151
777810,2025-05-23,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,139,141,3,1,8,4,0,0,Partly Cloudy,87,10046,155
777807,2025-05-23,Comerica Park,Detroit Tigers,Cleveland Guardians,116,114,1,3,6,8,0,0,Partly Cloudy,56,26701,147
777808,2025-05-23,Citi Field,New York Mets,Los Angeles Dodgers,121,119,5,7,7,10,0,1,Rain,59,40449,248
777813,2025-05-23,Truist Park,Atlanta Braves,San Diego Padres,144,135,1,2,6,6,0,0,Clear,75,40327,148
777805,2025-05-23,Rate Field,Chicago White Sox,Texas Rangers,145,140,4,1,8,3,0,1,Partly Cloudy,55,17885,152
777800,2025-05-23,Daikin Park,Houston Astros,Seattle Mariners,117,136,3,5,11,10,0,0,Roof Closed,73,34664,168
777799,2025-05-23,Target Field,Minnesota Twins,Kansas City Royals,142,118,3,1,6,8,0,1,Partly Cloudy,62,22391,134
777797,2025-05-23,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,138,109,4,3,4,8,0,0,Partly Cloudy,71,34214,140
777802,2025-05-23,Coors Field,Colorado Rockies,New York Yankees,115,147,3,2,8,5,0,0,Partly Cloudy,81,47211,140
777798,2025-05-23,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,7,4,6,14,0,1,Clear,70,28116,171
777804,2025-05-23,Sutter Health Park,Athletics,Philadelphia Phillies,133,143,3,4,7,8,1,0,Clear,77,10052,160
777809,2025-05-24,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,6,5,7,7,0,1,Cloudy,59,30958,186
777809,2025-05-24,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,6,5,7,7,0,1,Cloudy,59,30958,186
777790,2025-05-24,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,1,2,5,8,0,0,Partly Cloudy,60,34604,162
777788,2025-05-24,Target Field,Minnesota Twins,Kansas City Royals,142,118,5,4,9,11,0,0,Cloudy,63,30720,168
777786,2025-05-24,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,138,109,6,5,8,12,0,0,Cloudy,70,37380,154
777793,2025-05-24,Nationals Park,Washington Nationals,San Francisco Giants,120,137,3,0,8,3,1,0,Partly Cloudy,70,36873,112
777794,2025-05-24,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,134,158,2,1,9,11,0,0,Partly Cloudy,61,24651,144
777791,2025-05-24,Great American Ball Park,Cincinnati Reds,Chicago Cubs,113,112,6,4,9,11,0,1,Partly Cloudy,70,40409,169
777787,2025-05-24,Daikin Park,Houston Astros,Seattle Mariners,117,136,2,1,12,5,0,1,Roof Closed,73,35785,154
777803,2025-05-24,Truist Park,Atlanta Braves,San Diego Padres,144,135,7,1,13,6,0,0,Partly Cloudy,74,41338,152
777792,2025-05-24,Rate Field,Chicago White Sox,Texas Rangers,145,140,10,5,13,7,2,2,Sunny,60,19240,186
777782,2025-05-24,Coors Field,Colorado Rockies,New York Yankees,115,147,1,13,8,21,1,1,Cloudy,66,43186,161
777795,2025-05-24,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,139,141,3,1,3,6,0,0,Partly Cloudy,89,10046,137
777796,2025-05-24,Comerica Park,Detroit Tigers,Cleveland Guardians,116,114,5,7,5,11,1,0,Partly Cloudy,63,37256,177
777789,2025-05-24,Citi Field,New York Mets,Los Angeles Dodgers,121,119,5,2,11,5,0,0,Partly Cloudy,61,41332,148
777784,2025-05-24,Sutter Health Park,Athletics,Philadelphia Phillies,133,143,6,9,15,10,1,2,Clear,73,10090,225
777781,2025-05-24,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,2,6,9,11,1,0,Clear,68,29301,165
777780,2025-05-25,Comerica Park,Detroit Tigers,Cleveland Guardians,116,114,5,0,8,2,0,3,Sunny,59,37031,130
777785,2025-05-25,Fenway Park,Boston Red Sox,Baltimore Orioles,111,110,1,5,10,7,3,0,Cloudy,59,36824,158
777778,2025-05-25,Nationals Park,Washington Nationals,San Francisco Giants,120,137,2,3,5,5,1,0,Partly Cloudy,70,31581,134
777776,2025-05-25,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,134,158,5,6,12,7,1,1,Partly Cloudy,63,18920,185
777779,2025-05-25,Great American Ball Park,Cincinnati Reds,Chicago Cubs,113,112,8,11,11,13,0,0,Cloudy,68,32822,186
777775,2025-05-25,George M. Steinbrenner Field,Tampa Bay Rays,Toronto Blue Jays,139,141,13,0,15,4,0,1,Sunny,89,10046,164
777774,2025-05-25,Daikin Park,Houston Astros,Seattle Mariners,117,136,5,3,13,11,0,1,Roof Closed,73,35526,175
777772,2025-05-25,Target Field,Minnesota Twins,Kansas City Royals,142,118,1,2,3,9,1,0,Partly Cloudy,67,32501,155
777777,2025-05-25,Rate Field,Chicago White Sox,Texas Rangers,145,140,4,5,9,7,0,0,Cloudy,58,20908,156
777766,2025-05-25,Busch Stadium,St. Louis Cardinals,Arizona Diamondbacks,138,109,4,3,8,10,0,0,Overcast,62,36437,152
777768,2025-05-25,Coors Field,Colorado Rockies,New York Yankees,115,147,4,5,8,9,0,0,Overcast,59,38379,173
777765,2025-05-25,Sutter Health Park,Athletics,Philadelphia Phillies,133,143,5,4,11,7,0,0,Sunny,74,10068,139
777767,2025-05-25,Angel Stadium,Los Angeles Angels,Miami Marlins,108,146,0,3,3,8,0,0,Partly Cloudy,73,37074,147
777783,2025-05-25,Truist Park,Atlanta Braves,San Diego Padres,144,135,3,5,7,9,1,0,Cloudy,74,41251,150
777773,2025-05-25,Citi Field,New York Mets,Los Angeles Dodgers,121,119,3,1,6,6,1,4,Cloudy,64,41917,154
777770,2025-05-26,Comerica Park,Detroit Tigers,San Francisco Giants,116,137,3,1,7,5,0,1,Sunny,67,31640,142
777764,2025-05-26,American Family Field,Milwaukee Brewers,Boston Red Sox,158,111,3,2,7,7,0,0,Sunny,62,40181,163
777757,2025-05-26,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,3,1,4,5,0,1,Partly Cloudy,56,40171,146
777771,2025-05-26,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,110,138,5,2,10,4,1,2,Partly Cloudy,72,21717,139
777759,2025-05-26,Globe Life Field,Texas Rangers,Toronto Blue Jays,140,141,1,2,5,8,0,0,Roof Closed,74,33766,138
777760,2025-05-26,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,118,113,4,7,7,14,1,0,Drizzle,64,18002,153
777758,2025-05-26,Citi Field,New York Mets,Chicago White Sox,121,145,2,1,7,4,0,0,Sunny,73,39938,176
777769,2025-05-26,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,114,119,2,7,6,8,0,1,Partly Cloudy,63,34711,172
777762,2025-05-26,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,139,142,7,2,13,5,0,1,Clear,89,8759,150
777761,2025-05-26,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,109,134,5,0,10,6,1,0,Roof Closed,76,25697,144
777756,2025-05-26,Petco Park,San Diego Padres,Miami Marlins,135,146,4,3,5,7,0,1,Partly Cloudy,66,40872,177
777763,2025-05-26,Angel Stadium,Los Angeles Angels,New York Yankees,108,147,1,5,5,6,1,0,Partly Cloudy,68,43626,157
777753,2025-05-27,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,114,119,5,9,7,13,1,0,Cloudy,68,25422,170
777754,2025-05-27,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,110,138,4,7,8,14,0,1,Overcast,64,13779,177
777755,2025-05-27,Comerica Park,Detroit Tigers,San Francisco Giants,116,137,3,1,7,6,0,1,Partly Cloudy,70,21092,132
777748,2025-05-27,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,2,0,5,5,1,0,Cloudy,69,40627,161
777746,2025-05-27,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,139,142,2,4,6,7,1,0,Partly Cloudy,89,10046,143
777749,2025-05-27,Citi Field,New York Mets,Chicago White Sox,121,145,6,4,12,8,0,0,Cloudy,68,34944,168
777750,2025-05-27,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,118,113,2,7,8,10,1,0,Partly Cloudy,63,17383,147
777747,2025-05-27,American Family Field,Milwaukee Brewers,Boston Red Sox,158,111,5,1,7,7,0,0,Roof Closed,69,26489,181
777751,2025-05-27,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,4,3,10,7,0,0,Partly Cloudy,59,33099,180
777741,2025-05-27,Globe Life Field,Texas Rangers,Toronto Blue Jays,140,141,2,0,6,4,0,2,Roof Closed,74,25818,158
777752,2025-05-27,Daikin Park,Houston Astros,Athletics,117,133,11,1,13,7,0,0,Roof Closed,73,36123,157
777745,2025-05-27,Angel Stadium,Los Angeles Angels,New York Yankees,108,147,2,3,8,6,1,0,Clear,68,34491,164
777744,2025-05-27,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,109,134,6,9,8,12,1,1,Roof Closed,76,20739,171
777743,2025-05-27,T-Mobile Park,Seattle Mariners,Washington Nationals,136,120,9,1,12,4,0,1,Clear,69,19861,138
777742,2025-05-27,Petco Park,San Diego Padres,Miami Marlins,135,146,8,6,13,10,1,3,Overcast,64,40363,178
777739,2025-05-28,Progressive Field,Cleveland Guardians,Los Angeles Dodgers,114,119,7,4,15,7,0,0,Overcast,59,23381,152
777738,2025-05-28,Comerica Park,Detroit Tigers,San Francisco Giants,116,137,4,3,7,10,1,1,Cloudy,58,31602,152
777732,2025-05-28,George M. Steinbrenner Field,Tampa Bay Rays,Minnesota Twins,139,142,5,0,8,6,0,0,Partly Cloudy,89,8372,145
777737,2025-05-28,Citi Field,New York Mets,Chicago White Sox,121,145,4,9,5,12,2,0,Drizzle,63,34021,198
777736,2025-05-28,American Family Field,Milwaukee Brewers,Boston Red Sox,158,111,6,5,8,9,1,3,Roof Closed,66,24603,194
777734,2025-05-28,Daikin Park,Houston Astros,Athletics,117,133,5,3,7,6,0,1,Roof Closed,73,25122,164
777729,2025-05-28,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,109,134,1,10,6,11,2,1,Roof Closed,76,25202,161
777726,2025-05-28,Petco Park,San Diego Padres,Miami Marlins,135,146,8,10,9,13,1,1,Partly Cloudy,65,33885,156
777740,2025-05-28,Oriole Park at Camden Yards,Baltimore Orioles,St. Louis Cardinals,110,138,4,6,12,12,0,2,Drizzle,61,14491,183
777733,2025-05-28,Kauffman Stadium,Kansas City Royals,Cincinnati Reds,118,113,3,2,8,9,0,0,Partly Cloudy,72,15430,146
777731,2025-05-28,Wrigley Field,Chicago Cubs,Colorado Rockies,112,115,2,1,6,6,1,0,Partly Cloudy,56,33748,140
777724,2025-05-28,Globe Life Field,Texas Rangers,Toronto Blue Jays,140,141,0,2,1,8,0,0,Roof Closed,74,20811,153
777728,2025-05-28,Angel Stadium,Los Angeles Angels,New York Yankees,108,147,0,1,5,7,0,0,Partly Cloudy,65,36808,171
777730,2025-05-28,T-Mobile Park,Seattle Mariners,Washington Nationals,136,120,0,9,5,12,1,1,Clear,78,19475,143
777735,2025-05-29,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,5,4,10,13,0,0,Cloudy,67,32314,180
777735,2025-05-29,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,5,4,10,13,0,0,Cloudy,67,32314,180
777723,2025-05-29,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,3,9,7,8,0,0,Cloudy,71,42739,185
777727,2025-05-29,Rogers Centre,Toronto Blue Jays,Athletics,141,133,12,0,18,4,0,0,Roof Closed,68,23853,151
777725,2025-05-29,Daikin Park,Houston Astros,Tampa Bay Rays,117,139,3,13,8,14,1,1,Roof Closed,73,29661,197
777722,2025-05-29,T-Mobile Park,Seattle Mariners,Washington Nationals,136,120,3,9,7,12,1,1,Clear,63,19599,188
777712,2025-05-30,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,2,6,6,10,0,0,Overcast,70,36019,144
777720,2025-05-30,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,110,145,2,1,7,6,0,0,Partly Cloudy,74,22108,148
777715,2025-05-30,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,143,158,2,6,4,12,0,0,Partly Cloudy,75,41546,149
777716,2025-05-30,Rogers Centre,Toronto Blue Jays,Athletics,141,133,11,7,15,10,1,0,Cloudy,64,36951,178
777721,2025-05-30,Progressive Field,Cleveland Guardians,Los Angeles Angels,114,108,1,4,6,13,1,0,Cloudy,66,31407,181
777718,2025-05-30,Citi Field,New York Mets,Colorado Rockies,121,115,4,2,9,6,0,0,Cloudy,66,41270,137
777717,2025-05-30,loanDepot park,Miami Marlins,San Francisco Giants,146,137,0,2,3,11,0,0,Roof Closed,72,10361,161
777719,2025-05-30,Truist Park,Atlanta Braves,Boston Red Sox,144,111,1,5,6,11,0,1,Cloudy,75,39842,185
777709,2025-05-30,Globe Life Field,Texas Rangers,St. Louis Cardinals,140,138,11,1,15,5,0,1,Clear,81,28679,159
777711,2025-05-30,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,5,7,12,11,2,0,Clear,76,28785,183
777714,2025-05-30,Daikin Park,Houston Astros,Tampa Bay Rays,117,139,2,1,7,3,0,1,Roof Closed,73,32115,121
777710,2025-05-30,Chase Field,Arizona Diamondbacks,Washington Nationals,109,120,7,9,12,11,1,1,Roof Closed,76,29435,180
777707,2025-05-30,Petco Park,San Diego Padres,Pittsburgh Pirates,135,134,3,2,3,7,0,0,Partly Cloudy,68,42579,123
777713,2025-05-30,T-Mobile Park,Seattle Mariners,Minnesota Twins,136,142,6,12,9,14,0,1,Partly Cloudy,72,39614,171
777708,2025-05-30,Dodger Stadium,Los Angeles Dodgers,New York Yankees,119,147,8,5,12,9,0,1,Clear,76,53276,173
777704,2025-05-31,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,2,0,8,1,0,0,Partly Cloudy,56,39144,138
777701,2025-05-31,Rogers Centre,Toronto Blue Jays,Athletics,141,133,8,7,10,11,0,0,Roof Closed,68,38017,156
777697,2025-05-31,Globe Life Field,Texas Rangers,St. Louis Cardinals,140,138,0,2,4,5,0,0,Sunny,86,29062,146
777699,2025-05-31,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,110,145,4,2,5,8,0,0,Partly Cloudy,74,23470,159
777702,2025-05-31,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,143,158,7,17,10,23,1,0,Overcast,71,43773,162
777703,2025-05-31,Progressive Field,Cleveland Guardians,Los Angeles Angels,114,108,7,5,11,8,1,2,Partly Cloudy,55,28184,170
777694,2025-05-31,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,1,0,4,2,0,0,Sunny,84,35005,120
777700,2025-05-31,Citi Field,New York Mets,Colorado Rockies,121,115,8,2,11,3,0,2,Partly Cloudy,66,41681,145
777693,2025-05-31,Daikin Park,Houston Astros,Tampa Bay Rays,117,139,3,16,10,18,0,0,Roof Closed,73,33033,159
777706,2025-05-31,Truist Park,Atlanta Braves,Boston Red Sox,144,111,5,0,11,5,0,1,Sunny,77,41444,136
777705,2025-05-31,loanDepot park,Miami Marlins,San Francisco Giants,146,137,1,0,3,8,1,0,Roof Closed,72,12387,134
777695,2025-05-31,T-Mobile Park,Seattle Mariners,Minnesota Twins,136,142,5,4,10,12,1,0,Roof Closed,57,37457,226
777698,2025-05-31,Dodger Stadium,Los Angeles Dodgers,New York Yankees,119,147,18,2,21,7,0,0,Partly Cloudy,84,51746,184
777691,2025-05-31,Petco Park,San Diego Padres,Pittsburgh Pirates,135,134,0,5,2,12,0,0,Partly Cloudy,71,42471,169
777696,2025-05-31,Chase Field,Arizona Diamondbacks,Washington Nationals,109,120,7,11,10,13,0,0,Roof Closed,76,29434,179
777678,2025-06-01,Globe Life Field,Texas Rangers,St. Louis Cardinals,140,138,8,1,9,5,1,1,Roof Closed,74,28138,152
777692,2025-06-01,Truist Park,Atlanta Braves,Boston Red Sox,144,111,1,3,5,7,0,0,Partly Cloudy,77,38279,133
777684,2025-06-01,Oriole Park at Camden Yards,Baltimore Orioles,Chicago White Sox,110,145,3,2,8,7,2,0,Sunny,70,33037,142
777688,2025-06-01,Citizens Bank Park,Philadelphia Phillies,Milwaukee Brewers,143,158,2,5,6,9,2,0,Partly Cloudy,68,44076,156
777685,2025-06-01,Rogers Centre,Toronto Blue Jays,Athletics,141,133,8,4,13,11,0,2,Roof Closed,68,30130,174
777683,2025-06-01,Progressive Field,Cleveland Guardians,Los Angeles Angels,114,108,4,2,6,3,1,1,Partly Cloudy,58,26518,159
777686,2025-06-01,Citi Field,New York Mets,Colorado Rockies,121,115,5,3,5,5,0,0,Partly Cloudy,64,43224,133
777689,2025-06-01,loanDepot park,Miami Marlins,San Francisco Giants,146,137,2,4,9,8,0,0,Roof Closed,72,13422,164
777677,2025-06-01,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,0,1,9,5,0,0,Partly Cloudy,84,24474,142
777690,2025-06-01,Daikin Park,Houston Astros,Tampa Bay Rays,117,139,1,0,4,2,0,1,Roof Closed,73,33938,153
777687,2025-06-01,Wrigley Field,Chicago Cubs,Cincinnati Reds,112,113,7,3,10,4,0,2,Sunny,59,40179,160
777679,2025-06-01,Chase Field,Arizona Diamondbacks,Washington Nationals,109,120,3,1,3,6,0,1,Roof Closed,76,29664,140
777680,2025-06-01,T-Mobile Park,Seattle Mariners,Minnesota Twins,136,142,2,1,6,6,0,1,Partly Cloudy,63,39003,145
777681,2025-06-01,Petco Park,San Diego Padres,Pittsburgh Pirates,135,134,6,4,8,7,0,0,Overcast,72,42069,174
777682,2025-06-01,Dodger Stadium,Los Angeles Dodgers,New York Yankees,119,147,3,7,6,11,1,0,Cloudy,81,54031,194
777673,2025-06-02,loanDepot park,Miami Marlins,Colorado Rockies,146,115,4,6,11,12,0,2,Roof Closed,72,5894,155
777670,2025-06-02,Fenway Park,Boston Red Sox,Los Angeles Angels,111,108,6,7,11,8,2,0,Partly Cloudy,70,31688,169
777671,2025-06-02,Great American Ball Park,Cincinnati Reds,Milwaukee Brewers,113,158,2,3,8,5,0,1,Clear,77,18711,150
777674,2025-06-02,Rate Field,Chicago White Sox,Detroit Tigers,145,116,1,13,5,16,0,0,Partly Cloudy,84,11852,154
777676,2025-06-02,Oracle Park,San Francisco Giants,San Diego Padres,137,135,0,1,5,6,1,0,Partly Cloudy,60,35680,171
777669,2025-06-02,Sutter Health Park,Athletics,Minnesota Twins,133,142,4,10,7,14,0,0,Clear,78,8922,173
777675,2025-06-02,Dodger Stadium,Los Angeles Dodgers,New York Mets,119,121,3,4,9,8,0,1,Clear,69,48556,182
777663,2025-06-03,PNC Park,Pittsburgh Pirates,Houston Astros,134,117,0,3,4,5,1,1,Clear,83,15891,141
777666,2025-06-03,loanDepot park,Miami Marlins,Colorado Rockies,146,115,2,3,6,7,1,0,Roof Closed,72,7583,145
777659,2025-06-03,Nationals Park,Washington Nationals,Chicago Cubs,120,112,3,8,7,9,0,1,Clear,81,27702,155
777664,2025-06-03,Yankee Stadium,New York Yankees,Cleveland Guardians,147,114,3,2,5,7,0,1,Clear,74,40683,159
777665,2025-06-03,Rogers Centre,Toronto Blue Jays,Philadelphia Phillies,141,143,3,8,5,11,1,0,Clear,69,32632,166
777667,2025-06-03,Fenway Park,Boston Red Sox,Los Angeles Angels,111,108,3,4,10,7,4,0,Clear,71,33003,183
